desa_id,kecamatan_id,kabupaten_id,province_id,latitude,longitude,bank_name,bank_id,access_point_type,2_g,3_g,4_g
1471040001,1471040,1471,14,0.5049779999999999,101.452646,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3507280010,3507280,3507,35,-7.895997500000001,112.66532920000002,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
5272021004,5272021,5272,52,-8.4682188,118.75996299999998,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
6372031003,6372031,6372,63,-3.4384103,114.848187,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3171100002,3171100,3171,31,-6.226868,106.8336167,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3174070006,3174070,3174,31,-6.152604,106.7202864,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3271010010,3271010,3271,32,-6.6369289999999985,106.829471,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1671050006,1671050,1671,16,-2.981659,104.7580699,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3305120024,3305120,3305,33,-7.6700193,109.6540523,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3312140007,3312140,3312,33,-7.8133218,110.9268418,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1612010007,1612010,1612,16,-3.2774636,103.830887,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1106031012,1106031,1106,11,4.6244885,96.8514935,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3273250003,3273250,3273,32,-6.8782187000000015,107.5977949,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
7404060009,7404060,7404,74,-4.0568781000000005,121.599574,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1376030033,1376030,1376,13,-0.2204344,100.6290326,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3376030004,3376030,3376,33,-6.8695944,109.1299314,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
6271012001,6271012,6271,62,-2.2097256,113.9176747,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1871050003,1871050,1871,18,-5.439258799999998,105.2668564,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
6471011001,6471011,6471,64,-1.2593747,116.8181303,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
5105030010,5105030,5105,51,-8.534434,115.4038122,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3171100008,3171100,3171,31,-6.2075227,106.8225514,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3172020005,3172020,3172,31,-6.3009416,106.8689945,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1971040022,1971040,1971,19,-2.119084,106.113725,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
7371060001,7371060,7371,73,-5.1329544,119.4104925,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
9105141003,9105141,9105,91,-0.8665096999999999,134.05531159999998,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3304060016,3304060,3304,33,-7.3996867,109.6850932,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3273170002,3273170,3273,32,-6.922043799999999,107.6166006,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3172060001,3172060,3172,31,-6.23281,106.867113,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3509710006,3509710,3509,35,-8.1742201,113.7046041,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1275090006,1275090,1275,12,3.577156200000001,98.6672947,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
7311710003,7311710,7311,73,-4.5402438,120.3236097,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
6203040017,6203040,6203,62,-3.0063904,114.3839519,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1277020004,1277020,1277,12,1.3691181,99.2742505,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1272020001,1272020,1272,12,2.9612222000000004,99.7998702,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
9471020012,9471020,9471,94,-2.611264,140.6641405,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3215113006,3215113,3215,32,-6.2997292,107.3004371,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3302730002,3302730,3302,33,-7.427703699999999,109.2396688,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
6472021004,6472021,6472,64,-0.492699,117.1507601,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3173020001,3173020,3173,31,-6.197527,106.8287999,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3374030009,3374030,3374,33,-7.051651400000001,110.41732240000002,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
7472020004,7472020,7472,74,-5.460389599999999,122.6165165,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3674060010,3674060,3674,36,-6.2724816,106.7418545,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3674070001,3674070,3674,36,-6.2759897,106.6597021,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3273070006,3273070,3273,32,-6.9229523,107.6109535,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3314100003,3314100,3314,33,-7.4264384,111.0274838,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1171030006,1171030,1171,11,5.564236,95.344674,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
5103020003,5103020,5103,51,-8.7218767,115.1783435,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
5104020008,5104020,5104,51,-8.5486345,115.3037285,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
5101021006,5101021,5101,51,-8.3613154,114.637422,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
5108060017,5108060,5108,51,-8.111628900000001,115.0849774,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1603050004,1603050,1603,16,-3.653865,103.775564,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1173021004,1173021,1173,11,4.4920111,97.9552562,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
7604020009,7604020,7604,76,-2.6863332000000004,118.8800715,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1372020002,1372020,1372,13,-0.7895536999999999,100.6597912,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3578110006,3578110,3578,35,-7.297867299999999,112.7393225,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
6171040003,6171040,6171,61,-0.0176069,109.345285,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3276040011,3276040,3276,32,-6.3677188,106.8601432,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
5306060006,5306060,5306,53,-9.1066211,124.897509,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1278040021,1278040,1278,12,1.2900579,97.617408,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
8171030013,8171030,8171,81,-3.6444815,128.2344114,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3207210008,3207210,3207,32,-7.3262924,108.3492899,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3319030009,3319030,3319,33,-6.8204316999999985,110.8367355,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3504090017,3504090,3504,35,-8.0916753,111.9829241,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3174060001,3174060,3174,31,-6.160007,106.816195,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3171080001,3171080,3171,31,-6.2627294,106.8429342,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3173080001,3173080,3173,31,-6.167508,106.807969,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3173020001,3173020,3173,31,-6.197527,106.8287999,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3173020005,3173020,3173,31,-6.1830387,106.8326072,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3275040007,3275040,3275,32,-6.248165,107.021289,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3171060004,3171060,3171,31,-6.2391662000000006,106.8129702,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3171040005,3171040,3171,31,-6.236038,106.752424,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3172090004,3172090,3172,31,-6.1932029,106.896423,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3578110006,3578110,3578,35,-7.297867299999999,112.7393225,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3578110006,3578110,3578,35,-7.297867299999999,112.7393225,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
6403090004,6403090,6403,64,-0.4197132000000001,116.9816828,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
6171031002,6171031,6171,61,-0.0242847,109.338953,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
7171030013,7171030,7171,71,1.48329,124.837,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3273060001,3273060,3273,32,-6.9530401,107.6110862,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
6371031009,6371031,6371,63,-3.312419,114.5894178,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3325110019,3325110,3325,33,-6.9097853,109.7377618,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1118080020,1118080,1118,11,5.2608076,96.0952693,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1275110002,1275110,1275,12,3.575809,98.642702,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
7173020016,7173020,7173,71,1.3296225,124.8387752,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3212150013,3212150,3212,32,-6.3288552000000005,108.3271638,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
6471040001,6471040,6471,64,-1.2681379,116.8373825,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3515150014,3515150,3515,35,-7.367669999999999,112.72818390000002,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3509120003,3509120,3509,35,-8.2177868,113.5943913,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
6471011005,6471011,6471,64,-1.2705485,116.8586195,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3578100006,3578100,3578,35,-7.2650929999999985,112.772327,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3504120014,3504120,3504,35,-8.0613512,111.9070936,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
6202060005,6202060,6202,62,-2.5387571,112.943607,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
7174020007,7174020,7174,71,0.732763,124.314407,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3671050005,3671050,3671,36,-6.1623054,106.6640498,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3671012004,3671012,3671,36,-6.2261831,106.7131067,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
5204080016,5204080,5204,52,-8.488900300000001,117.4194627,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3510180014,3510180,3510,35,-8.200477900000001,114.3747502,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3603030011,3603030,3603,36,-6.2293584000000015,106.517772,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3571020013,3571020,3571,35,-7.8161072,112.0212519,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1806042009,1806042,1806,18,-4.8391215,104.9008754,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3578200005,3578200,3578,35,-7.249808,112.763484,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3327080016,3327080,3327,33,-6.8858034,109.379447,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3175040006,3175040,3175,31,-6.112606,106.893308,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3515110017,3515110,3515,35,-7.4423504,112.7194252,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3309050003,3309050,3309,33,-7.5212189,110.5978507,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1275080005,1275080,1275,12,3.5835907,98.672307,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3171050002,3171050,3171,31,-6.253074,106.771187,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3372010005,3372010,3372,33,-7.5649591,110.8108476,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3313090009,3313090,3313,33,-7.6071928,110.9777294,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
7371050003,7371050,7371,73,-5.1460178,119.4151821,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
5271020005,5271020,5271,52,-8.5833382,116.1111369,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1871081001,1871081,1871,18,-5.374721900000001,105.242792,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1808050012,1808050,1808,18,-4.4993202000000005,105.2412031,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3273210001,3273210,3273,32,-6.911448299999999,107.6334779,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3372030007,3372030,3372,33,-7.5719655,110.8280725,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3275050007,3275050,3275,32,-6.2444388,106.9924033,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1208160006,1208160,1208,12,2.984797,99.629425,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3173020001,3173020,3173,31,-6.197527,106.8287999,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1275060007,1275060,1275,12,3.5746576,98.6880388,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3471130002,3471130,3471,34,-7.7832459,110.3692769,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3578110006,3578110,3578,35,-7.297867299999999,112.7393225,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3471090001,3471090,3471,34,-7.806195,110.36951299999998,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3325110019,3325110,3325,33,-6.9104502000000005,109.73866909999998,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1672020004,1672020,1672,16,-3.4189327000000005,104.2538739,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3372040006,3372040,3372,33,-7.563802000000001,110.852425,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3404060005,3404060,3404,34,-7.759413499999999,110.3621741,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1207220003,1207220,1207,12,2.0948117,99.834437,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1571050011,1571050,1571,15,-1.6022769,103.5719749,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3578120003,3578120,3578,35,-7.284520599999999,112.6940126,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1871061004,1871061,1871,18,-5.4216625,105.2604101,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
7313020011,7313020,7313,73,-4.1285842000000015,120.029351,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
5107040004,5107040,5107,51,-8.4392148,115.59572079999998,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3173060002,3173060,3173,31,-6.1691572,106.862536,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3672031002,3672031,3672,36,-6.0151706,106.0489448,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3329170009,3329170,3329,33,-6.8752445999999985,109.0527686,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3673040007,3673040,3673,36,-6.1110477,106.1452463,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3175030001,3175030,3175,31,-6.130241000000002,106.8544428,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1275090006,1275090,1275,12,3.5784233,98.6611072,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1275140005,1275140,1275,12,3.6088261,98.6741809,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3372030007,3372030,3372,33,-7.5719655,110.8280725,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3173020001,3173020,3173,31,-6.197527,106.8287999,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3310720009,3310720,3310,33,-7.712668499999999,110.59356,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3501040001,3501040,3501,35,-8.195704300000001,111.0972554,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3471130002,3471130,3471,34,-7.7832459,110.3692769,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3573030009,3573030,3573,35,-7.965311,112.634182,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3572030006,3572030,3572,35,-8.095394,112.1727993,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3322151006,3322151,3322,33,-7.1246993000000005,110.4063074,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3403090008,3403090,3403,34,-7.9708356,110.6037442,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
5171030004,5171030,5171,51,-8.6694799,115.2154773,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
5171030004,5171030,5171,51,-8.6694799,115.2154773,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3173020001,3173020,3173,31,-6.197527,106.8287999,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3471130002,3471130,3471,34,-7.7832459,110.3692769,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3520060021,3520060,3520,35,-7.6465099,111.3261705,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3374050005,3374050,3374,33,-6.9914939,110.4248588,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
6471011003,6471011,6471,64,-1.2774378999999998,116.8289088,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3523130006,3523130,3523,35,-6.898591099999999,112.0444479,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1571020006,1571020,1571,15,-1.6105706,103.6240903,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3576021001,3576021,3576,35,-7.473412,112.432216,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
6171031001,6171031,6171,61,-0.0420991,109.3252469,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3374050005,3374050,3374,33,-6.9914939,110.4248588,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3522160003,3522160,3522,35,-7.1590487000000005,111.8818798,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
9412030004,9412030,9412,94,-4.553123599999998,136.89450290000002,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3673040002,3673040,3673,36,-6.1179865,106.1572051,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
6474020003,6474020,6474,64,0.130108,117.4854507,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3512100004,3512100,3512,35,-7.707567900000001,113.9985909,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3578100002,3578100,3578,35,-7.285849099999999,112.7555709,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3175050002,3175050,3175,31,-6.155296,106.90814,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
5310080008,5310080,5310,53,-8.619763800000001,122.2171123,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
9471020012,9471020,9471,94,-2.611264,140.6641405,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3303060005,3303060,3303,33,-7.390952099999999,109.3709935,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3402150003,3402150,3402,34,-7.810727799999999,110.3214936,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3324160007,3324160,3324,33,-6.925882700000002,110.168201,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
6172040001,6172040,6172,61,0.8950439,108.9769292,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1371050020,1371050,1371,13,-0.9503486,100.3637831,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3171060006,3171060,3171,31,-6.2465875,106.7916822,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3172020001,3172020,3172,31,-6.347964,106.874746,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3306060014,3306060,3306,33,-7.7202459,109.99711200000002,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3174030001,3174030,3174,31,-6.201348,106.798834,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1174030008,1174030,1174,11,5.1837167,97.1455306,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
1273050005,1273050,1273,12,2.9622877,99.0755874,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3505140002,3505140,3505,35,-8.0827463,112.329447,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
3208130006,3208130,3208,32,-6.976599900000001,108.4832634,Asuransi Jiwa Bersama Bumiputera 1912,,Insurance,1.0,1.0,1.0
