desa_id,kecamatan_id,kabupaten_id,province_id,latitude,longitude,access_point_type,2_g,3_g,4_g
3402160002,3402160,3402,34,-7.871682,110.2951364,Banking Agents,0,0,0
3404060005,3404060,3404,34,-7.7602976,110.3606701,Banking Agents,0,0,0
3403110006,3403110,3403,34,-7.868764,110.543086,Banking Agents,0,0,0
3403090006,3403090,3403,34,-7.9717164,110.5826261,Banking Agents,0,0,0
3404060005,3404060,3404,34,-7.7602976,110.3606701,Banking Agents,0,0,0
3403090010,3403090,3403,34,-7.9553385,110.6005039,Banking Agents,0,0,0
3404050001,3404050,3404,34,-7.8136563,110.2966257,Banking Agents,0,0,0
3471010001,3471010,3471,34,-7.8185544,110.3532229,Banking Agents,1,1,1
3404060005,3404060,3404,34,-7.753943,110.3591807,Banking Agents,0,0,0
3402030003,3402030,3402,34,-7.990013,110.3010938,Banking Agents,0,0,0
3471040003,3471040,3471,34,-7.812823,110.386532,Banking Agents,1,1,1
3471120002,3471120,3471,34,-7.790838,110.362792,Banking Agents,1,1,1
3471040002,3471040,3471,34,-7.820255,110.37861,Banking Agents,1,1,1
3471050002,3471050,3471,34,-7.827028,110.401508,Banking Agents,1,1,1
3402130008,3402130,3402,34,-7.811392,110.41052,Banking Agents,0,0,0
3471040007,3471040,3471,34,-7.798717,110.383892,Banking Agents,1,1,1
3471130003,3471130,3471,34,-7.778491,110.367284,Banking Agents,1,1,1
3471110003,3471110,3471,34,-7.795408,110.351679,Banking Agents,1,1,1
3471040006,3471040,3471,34,-7.798479,110.390261,Banking Agents,1,1,1
3471060003,3471060,3471,34,-7.783366,110.382813,Banking Agents,1,1,1
3471040003,3471040,3471,34,-7.819335,110.390592,Banking Agents,1,1,1
3471090001,3471090,3471,34,-7.80631,110.373128,Banking Agents,1,1,1
3471020003,3471020,3471,34,-7.806683,110.3608,Banking Agents,1,1,1
3471040006,3471040,3471,34,-7.799023,110.392845,Banking Agents,1,1,1
3471050003,3471050,3471,34,-7.806995,110.400236,Banking Agents,1,1,1
3471050003,3471050,3471,34,-7.80941,110.398739,Banking Agents,1,1,1
3471050002,3471050,3471,34,-7.827908,110.404345,Banking Agents,1,1,1
3471020003,3471020,3471,34,-7.804492,110.356261,Banking Agents,1,1,1
3471010001,3471010,3471,34,-7.810893,110.354939,Banking Agents,1,1,1
3471070001,3471070,3471,34,-7.792805,110.368604,Banking Agents,1,1,1
3471140004,3471140,3471,34,-7.774497,110.36372,Banking Agents,1,1,1
3471140002,3471140,3471,34,-7.778534,110.35285,Banking Agents,1,1,1
3471140003,3471140,3471,34,-7.779939,110.356428,Banking Agents,1,1,1
3471030002,3471030,3471,34,-7.811939,110.371695,Banking Agents,1,1,1
3471060001,3471060,3471,34,-7.7905898,110.3882478,Banking Agents,1,1,1
3471040007,3471040,3471,34,-7.799972,110.387171,Banking Agents,1,1,1
3402070005,3402070,3402,34,-7.891798,110.35556,Banking Agents,0,0,0
3471060005,3471060,3471,34,-7.779515,110.373081,Banking Agents,1,1,1
3471130001,3471130,3471,34,-7.785743,110.362145,Banking Agents,1,1,1
3471020001,3471020,3471,34,-7.811603,110.358065,Banking Agents,1,1,1
3471040007,3471040,3471,34,-7.799972,110.387171,Banking Agents,1,1,1
3471120001,3471120,3471,34,-7.79312,110.359041,Banking Agents,1,1,1
3471070001,3471070,3471,34,-7.792424,110.366096,Banking Agents,1,1,1
3402140003,3402140,3402,34,-7.827166,110.3688,Banking Agents,0,0,0
3471090001,3471090,3471,34,-7.805867,110.369501,Banking Agents,1,1,1
3471110002,3471110,3471,34,-7.803189,110.350826,Banking Agents,1,1,1
3471030003,3471030,3471,34,-7.807004,110.376487,Banking Agents,1,1,1
3471060003,3471060,3471,34,-7.785238,110.386029,Banking Agents,1,1,1
3471030002,3471030,3471,34,-7.812567,110.3708,Banking Agents,1,1,1
3471060003,3471060,3471,34,-7.783918,110.381354,Banking Agents,1,1,1
3471050003,3471050,3471,34,-7.813508,110.400756,Banking Agents,1,1,1
3471100002,3471100,3471,34,-7.795853,110.361275,Banking Agents,1,1,1
3471110001,3471110,3471,34,-7.808356,110.353043,Banking Agents,1,1,1
3471030001,3471030,3471,34,-7.819267,110.370187,Banking Agents,1,1,1
3471020002,3471020,3471,34,-7.8089,110.365494,Banking Agents,1,1,1
3471050001,3471050,3471,34,-7.824528,110.39523,Banking Agents,1,1,1
3471090002,3471090,3471,34,-7.804495,110.361806,Banking Agents,1,1,1
3471050003,3471050,3471,34,-7.811142,110.398681,Banking Agents,1,1,1
3471080001,3471080,3471,34,-7.797667,110.375591,Banking Agents,1,1,1
3471040001,3471040,3471,34,-7.825221,110.385908,Banking Agents,1,1,1
3404070002,3404070,3404,34,-7.781338,110.431406,Banking Agents,0,0,0
3471060005,3471060,3471,34,-7.782266,110.372843,Banking Agents,1,1,1
3471050003,3471050,3471,34,-7.806256,110.39815,Banking Agents,1,1,1
3471060004,3471060,3471,34,-7.784939,110.37496,Banking Agents,1,1,1
3471060005,3471060,3471,34,-7.778844,110.373287,Banking Agents,1,1,1
3471090002,3471090,3471,34,-7.798858,110.368981,Banking Agents,1,1,1
3471040004,3471040,3471,34,-7.81469,110.389925,Banking Agents,1,1,1
3471140001,3471140,3471,34,-7.787987,110.353882,Banking Agents,1,1,1
3471040004,3471040,3471,34,-7.809192,110.389918,Banking Agents,1,1,1
3471140003,3471140,3471,34,-7.776526,110.35558,Banking Agents,1,1,1
3471060001,3471060,3471,34,-7.792715,110.384324,Banking Agents,1,1,1
3471050001,3471050,3471,34,-7.816139,110.394334,Banking Agents,1,1,1
3471040002,3471040,3471,34,-7.827382,110.377283,Banking Agents,1,1,1
3471010001,3471010,3471,34,-7.820368,110.352728,Banking Agents,1,1,1
3471120002,3471120,3471,34,-7.79621,110.365359,Banking Agents,1,1,1
3471050001,3471050,3471,34,-7.824645,110.395222,Banking Agents,1,1,1
3471140002,3471140,3471,34,-7.77439,110.352193,Banking Agents,1,1,1
3471110002,3471110,3471,34,-7.8022843,110.3496697,Banking Agents,1,1,1
3471010001,3471010,3471,34,-7.820184,110.355179,Banking Agents,1,1,1
3471010002,3471010,3471,34,-7.813732,110.360622,Banking Agents,1,1,1
3471100002,3471100,3471,34,-7.8005564,110.3615356,Banking Agents,1,1,1
3471100001,3471100,3471,34,-7.8038652,110.359724,Banking Agents,1,1,1
3471100002,3471100,3471,34,-7.797562,110.359138,Banking Agents,1,1,1
3471060002,3471060,3471,34,-7.787904,110.392095,Banking Agents,1,1,1
3471030003,3471030,3471,34,-7.808397,110.37734,Banking Agents,1,1,1
3471030003,3471030,3471,34,-7.808397,110.37734,Banking Agents,1,1,1
3471040003,3471040,3471,34,-7.813659,110.386124,Banking Agents,1,1,1
3471140001,3471140,3471,34,-7.789385,110.35106,Banking Agents,1,1,1
3471010001,3471010,3471,34,-7.817792,110.353045,Banking Agents,1,1,1
3471030001,3471030,3471,34,-7.818657,110.370607,Banking Agents,1,1,1
3471060001,3471060,3471,34,-7.792092,110.389605,Banking Agents,1,1,1
3471030001,3471030,3471,34,-7.818946,110.371155,Banking Agents,1,1,1
3471050002,3471050,3471,34,-7.827034,110.402134,Banking Agents,1,1,1
3471090001,3471090,3471,34,-7.803566,110.370053,Banking Agents,1,1,1
3471060005,3471060,3471,34,-7.778161,110.375708,Banking Agents,1,1,1
3471040004,3471040,3471,34,-7.804295,110.389695,Banking Agents,1,1,1
3471040003,3471040,3471,34,-7.81605,110.386281,Banking Agents,1,1,1
3471050001,3471050,3471,34,-7.821422,110.397898,Banking Agents,1,1,1
3471110001,3471110,3471,34,-7.809471,110.349885,Banking Agents,1,1,1
3471060002,3471060,3471,34,-7.787153,110.382725,Banking Agents,1,1,1
3471020003,3471020,3471,34,-7.804779,110.357442,Banking Agents,1,1,1
3471020003,3471020,3471,34,-7.806555,110.360266,Banking Agents,1,1,1
3471020003,3471020,3471,34,-7.806844,110.361179,Banking Agents,1,1,1
3471140001,3471140,3471,34,-7.786832,110.350681,Banking Agents,1,1,1
3471080001,3471080,3471,34,-7.797442,110.370832,Banking Agents,1,1,1
3471140003,3471140,3471,34,-7.774031,110.35738,Banking Agents,1,1,1
3471140002,3471140,3471,34,-7.780028,110.3532,Banking Agents,1,1,1
3471070002,3471070,3471,34,-7.793232,110.369412,Banking Agents,1,1,1
3471010001,3471010,3471,34,-7.821629,110.35269,Banking Agents,1,1,1
3471010001,3471010,3471,34,-7.814512,110.35535,Banking Agents,1,1,1
3471140004,3471140,3471,34,-7.774364,110.36191,Banking Agents,1,1,1
3471140002,3471140,3471,34,-7.779227,110.354794,Banking Agents,1,1,1
3471110003,3471110,3471,34,-7.7946,110.350628,Banking Agents,1,1,1
3471040003,3471040,3471,34,-7.813929,110.38576,Banking Agents,1,1,1
3471050001,3471050,3471,34,-7.822927,110.395971,Banking Agents,1,1,1
3471100002,3471100,3471,34,-7.797548,110.357133,Banking Agents,1,1,1
3471040002,3471040,3471,34,-7.824288,110.379656,Banking Agents,1,1,1
3471110003,3471110,3471,34,-7.793936,110.353045,Banking Agents,1,1,1
3471040003,3471040,3471,34,-7.81733,110.385974,Banking Agents,1,1,1
3471090002,3471090,3471,34,-7.79945,110.365379,Banking Agents,1,1,1
3471040001,3471040,3471,34,-7.832407,110.3911,Banking Agents,1,1,1
3471040002,3471040,3471,34,-7.8184013,110.37814,Banking Agents,1,1,1
3471110003,3471110,3471,34,-7.797339,110.352879,Banking Agents,1,1,1
3471110002,3471110,3471,34,-7.801446,110.350311,Banking Agents,1,1,1
3471110003,3471110,3471,34,-7.793027,110.352108,Banking Agents,1,1,1
3471040003,3471040,3471,34,-7.816944,110.392258,Banking Agents,1,1,1
3471080002,3471080,3471,34,-7.80213,110.377404,Banking Agents,1,1,1
3471110003,3471110,3471,34,-7.794451,110.353503,Banking Agents,1,1,1
3471030003,3471030,3471,34,-7.808024,110.376358,Banking Agents,1,1,1
3471010001,3471010,3471,34,-7.818946,110.353045,Banking Agents,1,1,1
3471130003,3471130,3471,34,-7.779912,110.367953,Banking Agents,1,1,1
3471130003,3471130,3471,34,-7.781477,110.369236,Banking Agents,1,1,1
3471040004,3471040,3471,34,-7.8091,110.390833,Banking Agents,1,1,1
3471030003,3471030,3471,34,-7.80717,110.377027,Banking Agents,1,1,1
3471030003,3471030,3471,34,-7.805199,110.377846,Banking Agents,1,1,1
3471140001,3471140,3471,34,-7.782728,110.350681,Banking Agents,1,1,1
3471060004,3471060,3471,34,-7.786996,110.372086,Banking Agents,1,1,1
3471070002,3471070,3471,34,-7.794151,110.37124,Banking Agents,1,1,1
3404100002,3404100,3404,34,-7.7397404,110.4667,Banking Agents,0,0,0
3471070003,3471070,3471,34,-7.7953153,110.37583,Banking Agents,1,1,1
3471070003,3471070,3471,34,-7.794468,110.375148,Banking Agents,1,1,1
3402030004,3402030,3402,34,-7.996341,110.294129,Banking Agents,0,0,0
3471040002,3471040,3471,34,-7.827431,110.384832,Banking Agents,1,1,1
3471060002,3471060,3471,34,-7.787718,110.389048,Banking Agents,1,1,1
3471050003,3471050,3471,34,-7.804376,110.400128,Banking Agents,1,1,1
3471050003,3471050,3471,34,-7.816396,110.398244,Banking Agents,1,1,1
3471050001,3471050,3471,34,-7.823161,110.397108,Banking Agents,1,1,1
3471110001,3471110,3471,34,-7.809268,110.348511,Banking Agents,1,1,1
3471010002,3471010,3471,34,-7.81718,110.357106,Banking Agents,1,1,1
3402110001,3402110,3402,34,-7.8635674,110.387726,Banking Agents,0,0,0
3471090002,3471090,3471,34,-7.804545,110.361517,Banking Agents,1,1,1
3471040003,3471040,3471,34,-7.825366,110.392696,Banking Agents,1,1,1
3471030003,3471030,3471,34,-7.807046,110.375715,Banking Agents,1,1,1
3404060005,3404060,3404,34,-7.765105,110.36693,Banking Agents,0,0,0
3471130002,3471130,3471,34,-7.786045,110.367673,Banking Agents,1,1,1
3471090002,3471090,3471,34,-7.798867,110.365982,Banking Agents,1,1,1
3471090002,3471090,3471,34,-7.79892,110.365808,Banking Agents,1,1,1
3471140002,3471140,3471,34,-7.778377,110.355653,Banking Agents,1,1,1
3471020002,3471020,3471,34,-7.805157,110.364346,Banking Agents,1,1,1
3471080002,3471080,3471,34,-7.801954,110.375635,Banking Agents,1,1,1
5206070009,5206070,5206,52,-8.34665,118.91657,Banking Agents,1,1,1
5206030008,5206030,5206,52,-8.58411,118.68173,Banking Agents,1,1,1
5206030004,5206030,5206,52,-8.58995,118.69534,Banking Agents,1,1,1
5206010016,5206010,5206,52,-8.69839,118.64904,Banking Agents,1,1,1
5206030002,5206030,5206,52,-8.61176,118.69669,Banking Agents,1,1,1
5206010015,5206010,5206,52,-8.73972,118.71096,Banking Agents,1,1,1
5206010006,5206010,5206,52,-8.7444,118.665,Banking Agents,1,1,1
5206010008,5206010,5206,52,-8.66388,118.692,Banking Agents,1,1,1
5206040009,5206040,5206,52,-8.59362,118.70953,Banking Agents,1,1,1
5206030012,5206030,5206,52,-8.57208,118.67056,Banking Agents,1,1,1
5206041006,5206041,5206,52,-8.53808,118.73768,Banking Agents,1,1,1
5206030009,5206030,5206,52,-8.59112,118.65835,Banking Agents,1,1,1
5206010014,5206010,5206,52,-8.76335,118.64375,Banking Agents,1,1,1
5206030001,5206030,5206,52,-8.61581,118.65114,Banking Agents,1,1,1
5206040010,5206040,5206,52,-8.58496,118.70916,Banking Agents,1,1,1
5206030010,5206030,5206,52,-8.56723,118.63438,Banking Agents,1,1,1
5206051002,5206051,5206,52,-8.73108,118.72116,Banking Agents,1,1,1
5206010006,5206010,5206,52,-8.74791,118.66381,Banking Agents,1,1,1
5206030003,5206030,5206,52,-8.58971,118.69445,Banking Agents,1,1,1
5206011002,5206011,5206,52,-8.75498,118.57166,Banking Agents,1,1,1
5206030005,5206030,5206,52,-8.58331,118.69762,Banking Agents,1,1,1
5206010012,5206010,5206,52,-8.61405,118.69788,Banking Agents,1,1,1
5206030004,5206030,5206,52,-8.59127,118.69682,Banking Agents,1,1,1
5206040007,5206040,5206,52,-8.62227,118.72363,Banking Agents,1,1,1
5206040007,5206040,5206,52,-8.62155,118.72465,Banking Agents,1,1,1
5206030013,5206030,5206,52,-8.55752,118.69233,Banking Agents,1,1,1
5206030013,5206030,5206,52,-8.56569,118.69618,Banking Agents,1,1,1
5206010005,5206010,5206,52,-8.76433,118.63596,Banking Agents,1,1,1
5206030008,5206030,5206,52,-8.58387,118.68334,Banking Agents,1,1,1
5206030001,5206030,5206,52,-8.63066,118.65512,Banking Agents,1,1,1
5206041004,5206041,5206,52,-8.55275,118.7346,Banking Agents,1,1,1
5206020005,5206020,5206,52,-8.51716,118.65512,Banking Agents,1,1,1
5206010014,5206010,5206,52,-8.76359,118.64277,Banking Agents,1,1,1
5206070008,5206070,5206,52,-8.30366,118.93156,Banking Agents,1,1,1
5206070008,5206070,5206,52,-8.31343,118.92815,Banking Agents,1,1,1
5206070010,5206070,5206,52,-8.32495,118.89278,Banking Agents,1,1,1
5206070009,5206070,5206,52,-8.36957,118.90045,Banking Agents,1,1,1
5206090006,5206090,5206,52,-8.35945,118.27029,Banking Agents,1,1,1
5206021006,5206021,5206,52,-8.50061,118.55187,Banking Agents,1,1,1
5206021004,5206021,5206,52,-8.51328,118.52598,Banking Agents,1,1,1
5206070015,5206070,5206,52,-8.39207,118.92962,Banking Agents,1,1,1
5206090005,5206090,5206,52,-8.34901,118.24817,Banking Agents,1,1,1
5206091002,5206091,5206,52,-8.14754,117.88953,Banking Agents,1,1,1
5206091001,5206091,5206,52,-8.13173,117.77802,Banking Agents,1,1,1
5206090007,5206090,5206,52,-8.39706,118.27082,Banking Agents,1,1,1
5206090007,5206090,5206,52,-8.37834,118.2921,Banking Agents,1,1,1
5206090008,5206090,5206,52,-8.4229,118.2825,Banking Agents,1,1,1
5206020013,5206020,5206,52,-8.50912,118.60626,Banking Agents,1,1,1
5206020008,5206020,5206,52,-8.50456,118.62651,Banking Agents,1,1,1
5206081001,5206081,5206,52,-8.45251,118.62738,Banking Agents,1,1,1
5206071005,5206071,5206,52,-8.29703,118.79099,Banking Agents,1,1,1
5206020013,5206020,5206,52,-8.50771,118.60773,Banking Agents,1,1,1
5206020014,5206020,5206,52,-8.50719,118.61111,Banking Agents,1,1,1
5206020013,5206020,5206,52,-8.50435,118.59439,Banking Agents,1,1,1
5206021006,5206021,5206,52,-8.51512,118.5691,Banking Agents,1,1,1
5206020019,5206020,5206,52,-8.49816,118.63922,Banking Agents,1,1,1
5206021010,5206021,5206,52,-8.51253,118.58571,Banking Agents,1,1,1
5206080008,5206080,5206,52,-8.41571,118.61093,Banking Agents,1,1,1
5206080008,5206080,5206,52,-8.41738,118.61692,Banking Agents,1,1,1
5206020017,5206020,5206,52,-8.4938,118.65232,Banking Agents,1,1,1
5206020019,5206020,5206,52,-8.49162,118.64285,Banking Agents,1,1,1
5206021007,5206021,5206,52,-8.49712,118.54004,Banking Agents,1,1,1
5206080004,5206080,5206,52,-8.4302,118.59346,Banking Agents,1,1,1
5206081005,5206081,5206,52,-8.34919,118.65281,Banking Agents,1,1,1
5206080001,5206080,5206,52,-8.47772,118.51059,Banking Agents,1,1,1
5206081001,5206081,5206,52,-8.43378,118.62738,Banking Agents,1,1,1
5206020005,5206020,5206,52,-8.51336,118.6537,Banking Agents,1,1,1
5206020019,5206020,5206,52,-8.49694,118.65161,Banking Agents,1,1,1
5206080013,5206080,5206,52,-8.42214,118.6071,Banking Agents,1,1,1
5206080003,5206080,5206,52,-8.45083,118.58219,Banking Agents,1,1,1
5206021004,5206021,5206,52,-8.52459,118.57386,Banking Agents,1,1,1
5206021010,5206021,5206,52,-8.5121,118.58883,Banking Agents,1,1,1
5206020014,5206020,5206,52,-8.49762,118.60168,Banking Agents,1,1,1
5206020016,5206020,5206,52,-8.50276,118.62222,Banking Agents,1,1,1
5206080001,5206080,5206,52,-8.47812,118.5105,Banking Agents,1,1,1
5206021003,5206021,5206,52,-8.54382,118.5533,Banking Agents,1,1,1
5206020014,5206020,5206,52,-8.50687,118.61211,Banking Agents,1,1,1
5206081004,5206081,5206,52,-8.38121,118.69011,Banking Agents,1,1,1
5206020015,5206020,5206,52,-8.50306,118.61645,Banking Agents,1,1,1
5272011006,5272011,5272,52,-8.46038,118.74274,Banking Agents,1,0,1
5272010004,5272010,5272,52,-8.45528,118.72792,Banking Agents,1,0,1
5272020002,5272020,5272,52,-8.49668,118.80734,Banking Agents,1,0,1
5272010007,5272010,5272,52,-8.45446,118.73908,Banking Agents,1,0,1
5272030003,5272030,5272,52,-8.42873,118.77227,Banking Agents,1,0,1
5272030003,5272030,5272,52,-8.43957,118.76354,Banking Agents,1,0,1
5272030002,5272030,5272,52,-8.4275,118.72042,Banking Agents,1,0,1
5272010004,5272010,5272,52,-8.45612,118.72677,Banking Agents,1,0,1
5206020006,5206020,5206,52,-8.51059,118.64177,Banking Agents,1,1,1
5206020004,5206020,5206,52,-8.54183,118.63269,Banking Agents,1,1,1
5206021004,5206021,5206,52,-8.52439,118.57128,Banking Agents,1,1,1
5206020006,5206020,5206,52,-8.51187,118.65496,Banking Agents,1,1,1
5206020015,5206020,5206,52,-8.48105,118.60898,Banking Agents,1,1,1
5206020016,5206020,5206,52,-8.50582,118.62282,Banking Agents,1,1,1
5206020015,5206020,5206,52,-8.50604,118.6204,Banking Agents,1,1,1
5206030013,5206030,5206,52,-8.55683,118.6901,Banking Agents,1,1,1
5206021006,5206021,5206,52,-8.50329,118.54967,Banking Agents,1,1,1
5206020015,5206020,5206,52,-8.50595,118.62029,Banking Agents,1,1,1
5206021006,5206021,5206,52,-8.51848,118.57024,Banking Agents,1,1,1
5206020015,5206020,5206,52,-8.50621,118.62204,Banking Agents,1,1,1
5206020005,5206020,5206,52,-8.51288,118.65376,Banking Agents,1,1,1
5206021008,5206021,5206,52,-8.54031,118.55448,Banking Agents,1,1,1
5206020005,5206020,5206,52,-8.52254,118.65005,Banking Agents,1,1,1
5206081003,5206081,5206,52,-8.42381,118.65232,Banking Agents,1,1,1
5206020015,5206020,5206,52,-8.50594,118.6202,Banking Agents,1,1,1
5206021002,5206021,5206,52,-8.55215,118.58398,Banking Agents,1,1,1
5206020007,5206020,5206,52,-8.50808,118.63275,Banking Agents,1,1,1
5206020015,5206020,5206,52,-8.50545,118.62119,Banking Agents,1,1,1
5206020007,5206020,5206,52,-8.50765,118.6265,Banking Agents,1,1,1
5206020008,5206020,5206,52,-8.50717,118.6235,Banking Agents,1,1,1
5206021001,5206021,5206,52,-8.6314,118.547,Banking Agents,1,1,1
5206081004,5206081,5206,52,-8.38059,118.69117,Banking Agents,1,1,1
5272021006,5272021,5272,52,-8.47592,118.76371,Banking Agents,1,0,1
5272011006,5272011,5272,52,-8.45448,118.73632,Banking Agents,1,0,1
5272021006,5272021,5272,52,-8.47678,118.76323,Banking Agents,1,0,1
5272021003,5272021,5272,52,-8.47463,118.76,Banking Agents,1,0,1
5272011005,5272011,5272,52,-8.45863,118.73522,Banking Agents,1,0,1
5272010010,5272010,5272,52,-8.45685,118.73303,Banking Agents,1,0,1
5272021003,5272021,5272,52,-8.47331,118.75804,Banking Agents,1,0,1
5272011008,5272011,5272,52,-8.46007,118.754,Banking Agents,1,0,1
5272020002,5272020,5272,52,-8.49112,118.7963,Banking Agents,1,0,1
5272020002,5272020,5272,52,-8.49445,118.80505,Banking Agents,1,0,1
5272011002,5272011,5272,52,-8.47438,118.74075,Banking Agents,1,0,1
5272020004,5272020,5272,52,-8.48644,118.77716,Banking Agents,1,0,1
5272021005,5272021,5272,52,-8.46277,118.75991,Banking Agents,1,0,1
5272021005,5272021,5272,52,-8.46603,118.75673,Banking Agents,1,0,1
5272020002,5272020,5272,52,-8.49355,118.80465,Banking Agents,1,0,1
5272030003,5272030,5272,52,-8.43326,118.7652,Banking Agents,1,0,1
5272030003,5272030,5272,52,-8.44131,118.74982,Banking Agents,1,0,1
5272021006,5272021,5272,52,-8.47589,118.76407,Banking Agents,1,0,1
5272021003,5272021,5272,52,-8.47415,118.75897,Banking Agents,1,0,1
5206010011,5206010,5206,52,-8.62192,118.69518,Banking Agents,1,1,1
5206041005,5206041,5206,52,-8.53128,118.75797,Banking Agents,1,1,1
5272020004,5272020,5272,52,-8.48017,118.77173,Banking Agents,1,0,1
5272020004,5272020,5272,52,-8.48538,118.77325,Banking Agents,1,0,1
5206051008,5206051,5206,52,-8.69496,118.83247,Banking Agents,1,1,1
5206010007,5206010,5206,52,-8.69026,118.66764,Banking Agents,1,1,1
5206010008,5206010,5206,52,-8.66941,118.68854,Banking Agents,1,1,1
5206010015,5206010,5206,52,-8.72714,118.64936,Banking Agents,1,1,1
5206011004,5206011,5206,52,-8.75422,118.56446,Banking Agents,1,1,1
5206030005,5206030,5206,52,-8.58941,118.69669,Banking Agents,1,1,1
5206030004,5206030,5206,52,-8.58952,118.69743,Banking Agents,1,1,1
5206010007,5206010,5206,52,-8.69125,118.66459,Banking Agents,1,1,1
5272020002,5272020,5272,52,-8.50267,118.81943,Banking Agents,1,0,1
5272020001,5272020,5272,52,-8.51161,118.80147,Banking Agents,1,0,1
5272011002,5272011,5272,52,-8.47908,118.74582,Banking Agents,1,0,1
5206020018,5206020,5206,52,-8.49841,118.62671,Banking Agents,1,1,1
5272020015,5272020,5272,52,-8.49833,118.78936,Banking Agents,1,0,1
5272021003,5272021,5272,52,-8.47362,118.75788,Banking Agents,1,0,1
5272011003,5272011,5272,52,-8.47001,118.74864,Banking Agents,1,0,1
5272020016,5272020,5272,52,-8.47843,118.82242,Banking Agents,1,0,1
5272021004,5272021,5272,52,-8.47021,118.7604,Banking Agents,1,0,1
5272021003,5272021,5272,52,-8.47311,118.75901,Banking Agents,1,0,1
5272020015,5272020,5272,52,-8.4902,118.78344,Banking Agents,1,0,1
5272021006,5272021,5272,52,-8.47586,118.76444,Banking Agents,1,0,1
5272010006,5272010,5272,52,-8.44956,118.72859,Banking Agents,1,0,1
5272021004,5272021,5272,52,-8.4688,118.76032,Banking Agents,1,0,1
5272030002,5272030,5272,52,-8.44309,118.72697,Banking Agents,1,0,1
5272021004,5272021,5272,52,-8.46587,118.75496,Banking Agents,1,0,1
5272021003,5272021,5272,52,-8.47233,118.75809,Banking Agents,1,0,1
5272021003,5272021,5272,52,-8.47415,118.75897,Banking Agents,1,0,1
5272011004,5272011,5272,52,-8.46334,118.7444,Banking Agents,1,0,1
5272021006,5272021,5272,52,-8.47438,118.76399,Banking Agents,1,0,1
5272011004,5272011,5272,52,-8.46785,118.74278,Banking Agents,1,0,1
5272011004,5272011,5272,52,-8.46849,118.74157,Banking Agents,1,0,1
5272011004,5272011,5272,52,-8.46097,118.7433,Banking Agents,1,0,1
5272011004,5272011,5272,52,-8.47112,118.74157,Banking Agents,1,0,1
5272011003,5272011,5272,52,-8.4716,118.74811,Banking Agents,1,0,1
5272021005,5272021,5272,52,-8.4622,118.7604,Banking Agents,1,0,1
5272011009,5272011,5272,52,-8.45554,118.74432,Banking Agents,1,0,1
5272021005,5272021,5272,52,-8.46336,118.75569,Banking Agents,1,0,1
5272021006,5272021,5272,52,-8.47282,118.76449,Banking Agents,1,0,1
5272030002,5272030,5272,52,-8.45016,118.73707,Banking Agents,1,0,1
5272011006,5272011,5272,52,-8.45834,118.74117,Banking Agents,1,0,1
5272011006,5272011,5272,52,-8.45791,118.7388,Banking Agents,1,0,1
5272010010,5272010,5272,52,-8.45405,118.73111,Banking Agents,1,0,1
5272010004,5272010,5272,52,-8.45592,118.71834,Banking Agents,1,0,1
5206020015,5206020,5206,52,-8.48109,118.60988,Banking Agents,1,1,1
5206010009,5206010,5206,52,-8.64387,118.70383,Banking Agents,1,1,1
5272021009,5272021,5272,52,-8.46064,118.7623,Banking Agents,1,0,1
5205040006,5205040,5205,52,-8.27725,118.44316,Banking Agents,1,0,1
5206041009,5206041,5206,52,-8.52198,118.70259,Banking Agents,1,1,1
5272030002,5272030,5272,52,-8.43433,118.73429,Banking Agents,1,0,1
5206041009,5206041,5206,52,-8.51726,118.69565,Banking Agents,1,1,1
5272011001,5272011,5272,52,-8.47521,118.73394,Banking Agents,1,0,1
5206021008,5206021,5206,52,-8.54,118.55807,Banking Agents,1,1,1
5206071005,5206071,5206,52,-8.28684,118.81508,Banking Agents,1,1,1
5272030002,5272030,5272,52,-8.43433,118.73429,Banking Agents,1,0,1
5272030002,5272030,5272,52,-8.43433,118.73429,Banking Agents,1,0,1
5272030002,5272030,5272,52,-8.43433,118.73429,Banking Agents,1,0,1
5206070006,5206070,5206,52,-8.34208,118.92153,Banking Agents,1,1,1
5206070006,5206070,5206,52,-8.34103,118.92138,Banking Agents,1,1,1
5206071004,5206071,5206,52,-8.3309,118.78019,Banking Agents,1,1,1
5272010006,5272010,5272,52,-8.45165,118.72438,Banking Agents,1,0,1
5206020014,5206020,5206,52,-8.50627,118.61289,Banking Agents,1,1,1
5206020014,5206020,5206,52,-8.50627,118.61289,Banking Agents,1,1,1
5206051008,5206051,5206,52,-8.70424,118.82775,Banking Agents,1,1,1
5206060015,5206060,5206,52,-8.57707,119.00374,Banking Agents,1,1,1
5272021010,5272021,5272,52,-8.45657,118.75531,Banking Agents,1,0,1
5272021004,5272021,5272,52,-8.47057,118.7609,Banking Agents,1,0,1
5272021003,5272021,5272,52,-8.47558,118.75871,Banking Agents,1,0,1
5272010004,5272010,5272,52,-8.45469,118.73036,Banking Agents,1,0,1
5272011001,5272011,5272,52,-8.47889,118.72855,Banking Agents,1,0,1
5272021002,5272021,5272,52,-8.48055,118.75078,Banking Agents,1,0,1
5272021002,5272021,5272,52,-8.48098,118.74976,Banking Agents,1,0,1
5206071001,5206071,5206,52,-8.36968,118.79739,Banking Agents,1,1,1
5272011004,5272011,5272,52,-8.46921,118.74226,Banking Agents,1,0,1
